User_ID,Product_ID,Gender,Age,Purchase
1003282,P00025442,M,46-50,11691
1003505,P00145042,F,26-35,19237
1005476,P00339342,F,36-45,15748
1002049,P00080342,F,51-55,19313
1002514,P00020342,M,55+,11668
1005343,P00334242,F,26-35,19244
1005943,P00267542,F,46-50,15690
1001844,P00154042,F,18-25,7601
1002991,P00080342,M,51-55,19658
1005224,P00251642,M,36-45,8272
1005586,P00184942,M,36-45,19396
1005685,P00240242,M,26-35,11808
1001192,P00144642,M,51-55,4432
1003188,P00112142,M,55+,11525
1005012,P00233342,M,51-55,8036
1002006,P00110742,M,36-45,15704
1002209,P00110942,M,36-45,11466
1002791,P00111242,M,55+,15398
1002159,P00184942,F,51-55,19370
1003478,P00355142,M,26-35,12115
1003644,P00080342,F,26-35,19585
1005999,P00112142,F,26-35,7843
1000004,P00184942,M,46-50,19215
1000007,P00036842,M,36-45,11788
1000010,P00155442,F,36-45,15212
1000023,P00278942,M,36-45,15766
1000044,P00112142,M,46-50,19072
1000048,P00010742,M,26-35,19352
1000059,P00010742,F,51-55,7988
1000072,P00318742,F,46-50,15426
1000076,P00046142,M,36-45,15393
1000093,P00112542,M,26-35,15895
1000103,P00071242,M,46-50,15827
1000123,P00267542,M,36-45,12111
1000125,P00274142,M,46-50,19234
1000130,P00025442,M,36-45,19706
1000146,P00248942,F,36-45,15659
1000148,P00184942,M,51-55,19031
1000149,P00046142,M,26-35,19091
1000150,P00025442,M,36-45,15255
1000166,P00184942,M,18-25,12006
1000173,P00057642,M,26-35,15351
1000177,P00112142,M,51-55,19108
1000195,P00182242,M,26-35,15545
1000203,P00289242,F,18-25,15703
1000204,P00042142,M,26-35,15718
1000244,P00351342,M,51-55,15624
1000264,P00034042,M,36-45,11904
1000270,P00025442,M,51-55,15887
1000284,P00201342,M,26-35,19647
1000300,P00157642,M,26-35,11581
1000305,P00117042,F,18-25,15392
1000307,P00044442,M,51-55,19177
1000319,P00008842,F,51-55,11749
1000326,P00120042,M,51-55,15310
1000348,P00090942,M,51-55,15835
1000363,P00274142,M,18-25,15217
1000366,P00289242,M,51-55,11825
1000382,P00147742,F,36-45,11717
1000384,P00111242,M,26-35,19470
1000388,P00114942,F,26-35,15371
1000402,P00288942,M,26-35,15905
1000411,P00221742,F,46-50,4096
1000418,P00057642,F,26-35,11731
1000425,P00025442,M,26-35,11916
1000439,P00359742,M,36-45,11968
1000534,P00157642,M,26-35,15447
1000543,P00144642,M,26-35,18980
1000550,P00184942,M,46-50,15365
1000575,P00244042,M,26-35,11669
1000601,P00164942,F,18-25,8242
1000622,P00184942,M,26-35,15192
1000626,P00036842,M,18-25,11811
1000637,P00014842,M,36-45,7621
1000639,P00036842,M,46-50,7598
1000647,P00240242,M,36-45,15481
1000648,P00237542,F,26-35,19042
1000676,P00057642,M,18-25,15167
1000677,P00222242,M,51-55,15844
1000702,P00127942,M,36-45,4061
1000724,P00000642,M,51-55,11724
1000755,P00277942,F,36-45,15593
1000770,P00112142,M,18-25,15459
1000779,P00267542,M,26-35,11997
1000789,P00267542,M,18-25,7648
1000796,P00147942,M,51-55,15499
1000808,P00119642,M,26-35,15356
1000844,P00192542,M,26-35,8279
1000859,P00332242,M,26-35,15457
1000872,P00270942,M,51-55,15724
1000877,P00267342,M,26-35,11920
1000887,P00025442,F,55+,15231
1000899,P00112142,F,26-35,15581
1000910,P00110742,F,51-55,15565
1000922,P00113342,M,55+,18975
1000949,P00346142,M,51-55,19067
1000953,P00147942,M,51-55,19624
1000955,P00243942,F,51-55,11790
1000970,P00358442,M,26-35,11943
1000971,P00241542,M,26-35,11921
1000975,P00057942,M,36-45,3950
1000981,P00117042,M,26-35,11689
1001057,P00233542,M,46-50,11909
1001067,P00112142,M,36-45,11645
1001100,P00238642,M,26-35,3947
1001119,P00112142,M,36-45,15340
1001124,P00261342,M,26-35,4217
1001140,P00269942,F,46-50,19409
1001141,P00015542,F,26-35,4339
1001146,P00216142,F,18-25,11540
1001147,P00274142,M,26-35,15880
1001179,P00114942,M,51-55,11434
1001194,P00173942,F,26-35,11769
1001218,P00032042,M,55+,11624
1001243,P00243942,M,36-45,12049
1001265,P00145042,F,18-25,15712
1001266,P00303442,M,26-35,11954
1001274,P00338542,M,46-50,12113
1001312,P00233542,M,26-35,15747
1001313,P00127242,M,18-25,15190
1001317,P00289842,M,46-50,7897
1001325,P00137542,M,26-35,11939
1001349,P00110742,M,51-55,19446
1001369,P00358442,M,26-35,15788
1001375,P00110942,F,46-50,15502
1001377,P00115142,M,36-45,11572
1001389,P00025442,M,26-35,19503
1001395,P00057642,M,26-35,12025
1001404,P00073842,M,51-55,3999
1001408,P00010742,M,26-35,19038
1001409,P00114942,M,18-25,11976
1001410,P00228342,M,51-55,15665
1001413,P00112942,M,18-25,19629
1001457,P00110842,M,26-35,15420
1001465,P00001042,M,51-55,12070
1001490,P00341342,M,51-55,19536
1001514,P00110842,M,18-25,19288
1001571,P00034042,M,26-35,15769
1001586,P00090942,M,46-50,19001
1001592,P00248942,M,36-45,15168
1001600,P00127842,M,36-45,15499
1001614,P00198742,M,36-45,15300
1001624,P00277442,M,26-35,11633
1001626,P00112642,M,18-25,19320
1001629,P00000642,M,18-25,19250
1001637,P00140742,M,55+,15906
1001645,P00046742,F,18-25,11883
1001648,P00080342,M,51-55,15313
1001675,P00334042,F,26-35,3902
1001679,P00251842,M,26-35,11504
1001694,P00120042,M,26-35,8191
1001726,P00010942,M,26-35,11994
1001727,P00246142,M,36-45,19166
1001733,P00059742,M,18-25,12052
1001735,P00182342,M,18-25,7620
1001749,P00243942,M,26-35,8122
1001756,P00253142,F,26-35,15174
1001762,P00110742,M,26-35,15220
1001776,P00270942,M,26-35,11501
1001820,P00165442,M,26-35,11768
1001845,P00289242,M,26-35,7713
1001851,P00143342,M,26-35,4361
1001880,P00046742,M,36-45,15831
1001884,P00217142,M,46-50,7902
1001894,P00112142,F,36-45,15738
1001947,P00217442,M,26-35,11838
1001960,P00054242,M,46-50,15662
1001962,P00070342,F,18-25,11469
1001984,P00142942,M,18-25,15673
1001998,P00113242,F,51-55,11454
1002011,P00142942,F,36-45,15439
1002012,P00280842,M,26-35,4190
1002020,P00341342,M,26-35,11639
1002023,P00248942,M,18-25,19597
1002038,P00042142,F,46-50,11958
1002066,P00334242,F,26-35,19542
1002092,P00228342,M,55+,11408
1002116,P00145042,M,18-25,15449
1002124,P00127642,M,26-35,11819
1002139,P00346442,F,51-55,15775
1002148,P00114942,F,18-25,11786
1002167,P00346142,F,26-35,15344
1002180,P00345642,M,26-35,11553
1002181,P00334242,M,26-35,11418
1002190,P00057642,F,26-35,19158
1002203,P00249542,M,46-50,15486
1002215,P00110742,F,26-35,12095
1002221,P00127442,M,55+,15360
1002223,P00105142,M,26-35,15611
1002225,P00349942,M,26-35,11447
1002230,P00318742,F,46-50,15743
1002231,P00114342,M,51-55,19587
1002232,P00105142,M,26-35,19392
1002247,P00088042,M,46-50,15519
1002255,P00025442,F,36-45,19232
1002279,P00145042,M,51-55,19134
1002280,P00145042,M,55+,15546
1002284,P00025442,M,26-35,19666
1002300,P00184942,M,55+,19482
1002303,P00128742,M,51-55,15867
1002304,P00334042,M,46-50,15858
1002321,P00113342,M,26-35,15545
1002323,P00209742,M,36-45,19471
1002352,P00334042,M,51-55,8298
1002354,P00046742,M,36-45,11642
1002394,P00191442,M,36-45,19600
1002419,P00057942,M,26-35,11719
1002425,P00318742,F,36-45,7604
1002444,P00128942,F,46-50,15329
1002457,P00221442,M,26-35,12014
1002493,P00329542,M,46-50,19356
1002526,P00113242,M,55+,19467
1002536,P00002142,M,55+,11752
1002540,P00112142,F,46-50,19474
1002541,P00182342,F,36-45,19504
1002554,P00351142,M,26-35,12016
1002592,P00093342,M,51-55,8192
1002627,P00274242,M,26-35,11970
1002643,P00359242,M,46-50,11989
1002676,P00035942,M,55+,15700
1002694,P00155442,M,18-25,11727
1002705,P00125942,M,26-35,19478
1002740,P00032042,M,46-50,15816
1002753,P00080342,F,51-55,19666
1002789,P00142142,M,18-25,7599
1002794,P00304442,M,26-35,15827
1002807,P00090942,F,36-45,15637
1002822,P00110842,M,51-55,19284
1002841,P00145042,M,51-55,15485
1002870,P00153142,M,51-55,15909
1002887,P00157642,M,26-35,19286
1002888,P00194642,M,26-35,11432
1002890,P00110942,M,36-45,18989
1002897,P00249542,M,26-35,7784
1002913,P00318742,F,36-45,15407
1002922,P00014842,M,26-35,15467
1002928,P00233542,M,26-35,15591
1002935,P00046742,M,26-35,15332
1002941,P00112142,M,36-45,19264
1002951,P00113142,F,36-45,19543
1002990,P00341342,M,36-45,15795
1003008,P00046742,M,18-25,19361
1003013,P00184042,M,46-50,19149
1003045,P00112142,M,46-50,19456
1003052,P00192542,M,36-45,15726
1003053,P00113242,F,26-35,19690
1003054,P00248942,M,18-25,15440
1003072,P00304442,M,51-55,12110
1003081,P00118442,M,26-35,19551
1003084,P00355142,M,26-35,19525
1003108,P00127842,M,51-55,15890
1003110,P00057642,M,26-35,8189
1003126,P00160642,M,26-35,11493
1003201,P00303442,M,46-50,11492
1003243,P00128942,M,26-35,12016
1003246,P00184442,F,36-45,15463
1003250,P00000642,M,26-35,11611
1003261,P00136242,M,46-50,15396
1003286,P00221442,F,36-45,15690
1003308,P0097342,F,18-25,15426
1003315,P00034042,M,26-35,15223
1003320,P00223042,M,26-35,11561
1003329,P00114942,M,51-55,15729
1003336,P00145042,M,36-45,19422
1003346,P00057942,M,36-45,15643
1003372,P00025442,M,55+,15234
1003380,P00111242,M,51-55,15840
1003387,P00173742,M,18-25,11474
1003410,P00145042,M,36-45,15731
1003416,P00237542,M,26-35,19659
1003419,P00233542,M,46-50,7751
1003430,P00318742,F,46-50,19495
1003431,P00112542,F,46-50,4500
1003464,P00329542,F,26-35,15330
1003469,P00119642,M,46-50,19323
1003476,P00113242,M,51-55,4370
1003483,P00120042,F,46-50,19033
1003488,P00251842,M,46-50,8270
1003510,P00240242,F,18-25,7653
1003525,P00242742,F,18-25,7647
1003526,P00351342,M,36-45,7646
1003527,P00128942,M,26-35,15869
1003540,P00270942,M,18-25,15759
1003557,P00110842,M,18-25,19612
1003560,P00177542,F,26-35,19655
1003576,P00359242,M,51-55,11609
1003589,P00329542,F,46-50,15664
1003600,P00147942,M,36-45,15803
1003603,P00349942,F,36-45,8116
1003614,P00111242,M,26-35,19111
1003619,P00359742,M,51-55,19108
1003622,P00127642,M,18-25,19452
1003624,P00128942,M,26-35,15398
1003654,P00262242,M,26-35,15589
1003676,P00243942,F,36-45,15845
1003683,P00184942,M,26-35,15651
1003691,P00193542,M,26-35,15742
1003693,P00242742,M,26-35,15221
1003705,P00216142,M,46-50,11391
1003713,P00046742,F,26-35,11806
1003716,P00044442,M,18-25,15599
1003732,P00246142,M,26-35,8038
1003746,P00140742,M,26-35,15367
1003760,P00128942,M,51-55,19289
1003762,P00233342,M,51-55,11476
1003778,P00352642,M,26-35,4318
1003853,P00110842,M,26-35,19251
1003858,P00130742,F,46-50,19631
1003885,P00110942,M,26-35,19376
1003900,P00147942,F,26-35,11716
1003907,P00267342,F,18-25,11867
1003929,P00034442,M,26-35,19152
1003940,P00049442,M,36-45,15831
1003994,P00127442,M,51-55,15582
1003997,P00352742,M,36-45,19418
1004001,P00103042,F,26-35,15169
1004008,P00004442,M,18-25,11660
1004021,P00329542,M,51-55,15789
1004022,P00112142,M,36-45,11712
1004024,P00233142,M,26-35,8170
1004040,P00173342,M,26-35,15446
1004042,P00351342,M,36-45,15664
1004055,P00338442,M,51-55,15400
1004058,P00145042,M,26-35,18996
1004075,P00010742,M,26-35,11749
1004079,P00328742,M,36-45,15583
1004088,P00335442,M,26-35,8282
1004112,P00059742,M,46-50,15654
1004127,P00267442,M,51-55,15630
1004130,P00080342,M,36-45,19035
1004138,P00057642,M,26-35,19259
1004139,P00303342,M,55+,15721
1004153,P00073842,M,51-55,19180
1004157,P00338942,M,51-55,11911
1004161,P00355142,M,46-50,7863
1004186,P00160642,M,26-35,8018
1004232,P00334242,F,36-45,15434
1004242,P00034442,M,51-55,15224
1004247,P00112142,M,26-35,19643
1004269,P00242742,M,36-45,7620
1004305,P00251942,F,46-50,11849
1004329,P00184942,F,26-35,11784
1004346,P00274242,M,18-25,15513
1004381,P00044442,M,26-35,15620
1004384,P00000642,M,26-35,15536
1004388,P00128942,M,46-50,12098
1004406,P00262242,M,26-35,15877
1004408,P0097242,F,46-50,11910
1004433,P00105142,M,26-35,19047
1004442,P00110742,M,51-55,15595
1004446,P00039242,M,18-25,3979
1004447,P00059642,M,46-50,11763
1004451,P00115142,M,26-35,15170
1004452,P00182742,F,26-35,11881
1004472,P00317442,F,46-50,19165
1004497,P00112142,M,51-55,15772
1004507,P00243942,M,18-25,15251
1004526,P00177442,M,26-35,15316
1004579,P00010742,F,18-25,19251
1004593,P00115142,F,46-50,15715
1004597,P00127742,F,26-35,4211
1004618,P00346242,M,26-35,15705
1004637,P00206442,F,36-45,8157
1004640,P00193542,M,26-35,15542
1004647,P0097242,M,36-45,11529
1004653,P0097242,M,36-45,15325
1004658,P00112142,M,26-35,15396
1004661,P00046742,M,46-50,15282
1004662,P00251942,F,18-25,4343
1004673,P00270942,M,36-45,15387
1004680,P00044442,M,36-45,15654
1004682,P00110742,M,26-35,15889
1004685,P00057942,M,36-45,4052
1004706,P00062842,M,26-35,15333
1004731,P00177542,M,26-35,19080
1004732,P00260442,M,26-35,12015
1004765,P00112142,F,36-45,18980
1004786,P00070042,M,46-50,11921
1004793,P00229742,F,26-35,15172
1004802,P00080342,M,55+,19198
1004823,P00128942,M,18-25,12080
1004882,P00278242,M,46-50,19197
1004887,P00042942,M,18-25,4449
1004898,P00248942,M,26-35,15193
1004899,P00073842,M,26-35,3926
1004904,P00346142,M,51-55,19286
1004906,P00046142,M,51-55,15602
1004907,P00346142,F,51-55,11469
1004921,P00184942,F,26-35,15319
1004942,P00346342,M,46-50,7677
1004951,P00117342,F,36-45,15576
1004956,P00346342,M,36-45,15548
1004966,P00341342,M,51-55,15653
1004979,P00113242,M,36-45,19614
1004995,P00201442,M,51-55,11926
1005002,P00110842,M,26-35,15506
1005008,P00050942,M,26-35,15851
1005015,P00348842,M,36-45,11402
1005021,P00345642,M,51-55,11823
1005026,P00010742,M,26-35,15299
1005035,P00111142,F,26-35,8197
1005039,P00015842,F,36-45,4298
1005083,P00261242,M,26-35,4125
1005087,P00059742,F,26-35,7975
1005090,P00233442,F,36-45,11698
1005091,P00182242,M,26-35,15683
1005100,P00111142,M,51-55,15204
1005111,P00010742,M,36-45,15401
1005129,P00105142,M,46-50,12053
1005141,P00237542,M,18-25,19116
1005142,P00347642,M,26-35,4223
1005148,P00170342,M,26-35,4546
1005163,P00242742,M,46-50,19096
1005166,P00128942,M,51-55,19548
1005182,P00034442,F,36-45,11682
1005193,P00251942,M,36-45,15211
1005205,P00035942,M,26-35,15911
1005219,P00242742,M,18-25,19435
1005233,P00307542,M,26-35,7670
1005237,P00130742,M,26-35,11399
1005239,P00147942,M,36-45,19504
1005249,P00348842,F,46-50,15484
1005250,P00057642,M,51-55,19523
1005256,P00014842,M,26-35,8246
1005265,P00111142,M,46-50,15303
1005273,P00002142,M,55+,15764
1005282,P00338442,F,18-25,4088
1005290,P00242742,F,18-25,4485
1005318,P00002142,M,18-25,11567
1005323,P00237242,M,26-35,4067
1005328,P00114342,F,26-35,15889
1005355,P00145742,M,55+,7818
1005376,P00201442,M,26-35,15813
1005385,P00025442,M,26-35,19605
1005387,P00197342,F,26-35,11720
1005397,P00046742,M,18-25,11711
1005433,P00243942,F,36-45,8164
1005463,P00334242,M,36-45,19230
1005480,P00227642,F,26-35,8161
1005504,P00144642,M,46-50,8212
1005505,P00028442,F,26-35,12114
1005511,P00341342,M,46-50,19240
1005512,P00110942,F,26-35,19293
1005518,P00221342,M,51-55,15884
1005523,P00182142,M,36-45,11555
1005535,P00234642,M,26-35,15221
1005536,P00329542,M,26-35,7661
1005539,P00113142,F,26-35,15509
1005544,P00251842,M,26-35,7975
1005567,P00318742,M,51-55,12099
1005572,P00000642,F,26-35,19470
1005583,P00233542,M,55+,15839
1005594,P00128942,F,46-50,15532
1005623,P00105142,M,26-35,15679
1005650,P00157642,F,36-45,8167
1005658,P00080342,M,55+,18971
1005667,P00002142,M,36-45,15204
1005683,P00286742,F,18-25,11373
1005699,P00057642,M,36-45,15695
1005717,P00177542,M,26-35,19475
1005724,P00278242,M,26-35,11533
1005731,P00318742,F,26-35,15167
1005734,P00080342,F,26-35,19536
1005741,P00112142,M,51-55,11487
1005745,P00187842,F,18-25,11385
1005747,P00110942,M,26-35,19651
1005752,P00046742,F,55+,11448
1005761,P00249542,M,26-35,11468
1005765,P00111142,M,26-35,15521
1005776,P00165442,M,18-25,12056
1005785,P00025442,F,26-35,19478
1005786,P00318742,M,26-35,15220
1005790,P0097242,F,36-45,15264
1005792,P00112142,M,26-35,11375
1005805,P00110742,F,26-35,19336
1005837,P00329542,M,26-35,19244
1005838,P00111242,F,46-50,7659
1005854,P00145042,M,46-50,15281
1005856,P00036842,F,26-35,19256
1005861,P00114942,F,51-55,8283
1005916,P00044442,M,51-55,12071
1005924,P00111242,M,36-45,15193
1005927,P00173742,M,36-45,12025
1005937,P00080342,M,26-35,8310
1005949,P00248942,M,18-25,19488
1005950,P00184942,M,26-35,19675
1005957,P00193542,M,18-25,11621
1005990,P00274142,F,26-35,15529
1005996,P00244042,F,26-35,11733
1006000,P00110742,M,46-50,15562
1006016,P00248942,M,46-50,19055
1006021,P00090942,M,26-35,12103
1006033,P00044442,M,51-55,19322
1006036,P00243942,F,26-35,7641
1000026,P00062842,M,26-35,11648
1000183,P00329542,F,46-50,15237
1000207,P00112142,M,26-35,15486
1000221,P00160042,F,26-35,7861
1000273,P00127242,M,18-25,15622
1000324,P00127642,M,36-45,19398
1000398,P00222042,M,26-35,3800
1000467,P00288942,F,36-45,19642
1000535,P00112142,M,36-45,19176
1000649,P00112142,M,26-35,15476
1000727,P00288942,M,36-45,15463
1000822,P00025442,F,26-35,19116
1000849,P00002142,M,26-35,12027
1000911,P00182242,M,51-55,15647
1000964,P00334242,M,26-35,15286
1001165,P00112542,M,26-35,15827
1001268,P00090942,M,51-55,19415
1001387,P00046742,F,51-55,12032
1001436,P00183442,F,51-55,15646
1001446,P00121342,M,36-45,11419
1001450,P00338542,M,18-25,11461
1001455,P00145042,F,46-50,12021
1001517,P00370042,M,18-25,8199
1001551,P00110942,M,26-35,19229
1001552,P00223542,M,46-50,15560
1001597,P00318742,M,26-35,7858
1001608,P00267542,M,26-35,4396
1001646,P00037042,M,26-35,4119
1001706,P00173742,M,26-35,15414
1001734,P00113242,M,46-50,19511
1002076,P00350342,M,18-25,12118
1002174,P00237542,M,51-55,15520
1002222,P00177542,F,46-50,4249
1002233,P00110742,F,36-45,12018
1002278,P00183442,M,51-55,12046
1002293,P00113242,F,55+,19209
1002361,P00227642,M,55+,15444
1002409,P00127842,F,36-45,12007
1002659,P00145042,M,36-45,8305
1002738,P00010742,F,51-55,15349
1002788,P00025442,M,55+,19145
1002805,P00044442,M,55+,11851
1003006,P00242742,M,18-25,19228
1003014,P00305142,M,36-45,11565
1003095,P00080342,F,26-35,19430
1003171,P00090942,F,51-55,15612
1003215,P00267542,F,51-55,11785
1003220,P00080342,M,36-45,11814
1003276,P00010742,M,26-35,11436
1003293,P00110842,M,46-50,15370
1003332,P00251842,M,26-35,4391
1003363,P00184942,F,36-45,11785
1003481,P00110842,M,18-25,19439
1003592,P00010742,F,55+,19636
1003743,P00334242,F,36-45,15314
1003787,P00032042,F,26-35,12056
1003800,P00001042,M,18-25,19654
1003832,P00350342,F,26-35,11945
1004015,P00242742,F,46-50,12119
1004047,P00050442,M,18-25,15522
1004220,P00073842,M,36-45,15228
1004326,P00002142,F,46-50,11744
1004421,P00115142,M,46-50,15354
1004551,P00025442,M,18-25,12052
1004619,P00173342,F,26-35,19279
1004620,P00280842,F,18-25,11936
1004636,P00355142,M,18-25,4090
1004642,P00110742,M,26-35,19341
1004691,P00237542,F,46-50,11983
1004734,P00073842,M,51-55,15499
1004915,P00298942,M,26-35,8141
1004963,P00127742,M,46-50,11645
1004968,P00025442,F,51-55,19584
1005010,P00112142,M,46-50,7782
1005080,P00352942,F,51-55,19628
1005101,P00346342,M,26-35,15890
1005184,P00348842,M,18-25,11755
1005276,P00304242,F,26-35,15549
1005335,P00338442,M,26-35,15654
1005357,P00044442,F,18-25,19398
1005430,P00332242,F,46-50,11419
1005494,P00249542,F,36-45,15357
1005538,P00183442,M,46-50,15539
1005573,P00128942,F,36-45,19663
1005710,P00036842,M,26-35,15704
1005769,P00113242,M,46-50,19460
1005825,P00255942,F,26-35,15242
1005951,P00110742,M,18-25,19386
1005959,P00332242,F,18-25,4345
1005988,P00249542,M,26-35,11927
1000248,P00110842,M,18-25,11676
1000469,P00110742,M,36-45,15708
1000488,P00078842,M,26-35,11988
1000951,P00034042,M,46-50,15428
1000954,P00105142,F,26-35,15198
1000965,P00128742,M,55+,12024
1001070,P00270942,F,46-50,19616
1001110,P00338442,F,55+,19556
1001167,P00112142,F,51-55,15674
1001191,P00112542,F,36-45,19695
1001318,P00364442,M,18-25,11372
1001430,P00338442,M,18-25,4506
1001525,P00080342,F,26-35,15554
1001578,P00044442,M,18-25,15306
1001581,P00334242,F,18-25,15368
1001799,P00237542,M,36-45,7640
1001877,P00046742,F,46-50,19164
1001952,P00370042,M,36-45,3849
1002206,P00036842,M,46-50,11400
1002334,P00121342,F,55+,15235
1002356,P00080342,F,51-55,12017
1002470,P00001042,M,36-45,15397
1002545,P00338542,M,55+,15268
1002875,P00177442,M,26-35,19238
1003204,P00113142,M,46-50,19614
1003303,P00046742,M,55+,19291
1003304,P00080342,F,46-50,19303
1004030,P00112142,M,36-45,8046
1004330,P00080342,F,46-50,11993
1004634,P00110742,M,51-55,19032
1004920,P00338442,M,36-45,4378
1004999,P00115142,F,55+,15737
1005195,P00184042,M,36-45,15633
1005248,P00110842,F,46-50,15226
1005439,P00351142,M,55+,3886
1005495,P00184942,F,18-25,15436
1005635,P00140742,F,36-45,15342
1005781,P00334242,M,26-35,15732
1005820,P00110742,M,46-50,15814
1005947,P00334042,F,46-50,15543
1005986,P00119642,F,55+,11882
1000171,P00351142,F,51-55,12044
1000843,P00010742,M,26-35,19236
1000916,P00046742,F,26-35,15426
1001570,P00160042,M,18-25,8218
1001604,P00184942,M,26-35,15298
1001610,P00147942,M,26-35,11550
1001662,P00146942,M,26-35,4476
1001883,P00182142,F,51-55,15338
1001885,P00127342,M,51-55,15493
1001942,P00080342,M,36-45,19632
1002311,P00025442,F,26-35,15299
1002477,P00284842,M,46-50,11462
1002490,P00001042,M,26-35,11563
1002825,P00080342,F,26-35,19332
1003421,P00105142,M,46-50,15522
1003742,P00145042,M,26-35,15591
1004568,P00014842,F,26-35,11774
